FA-Nr.,Artikelnr.,Bez./Artikel,Maschinenressource,AG-Starttermin,AG-Ende,KW,Tag,Wochentag,Planzeit [h],KI-Zeit [h],Ist-Zeit [h]
726146,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PDS10,2025-07-08 13:03:00,2025-07-08 13:39:00,28,2025-07-08,Dienstag,3.883786356862481,3.699691868501782,
726150,ZJDEE0001627,"GEHAEUSEWANDUNG DRBS NPS 36"" B 407 S 25 L 3417",PC21,2025-04-29 10:47:00,2025-04-29 10:53:00,18,2025-04-29,Dienstag,9.488773521298498,9.12667601836808,
726151,ZJDEE0001627,"GEHAEUSEWANDUNG DRBS NPS 36"" B 407 S 25 L 3417",PC60,2025-05-02 13:44:00,2025-05-02 13:45:00,18,2025-05-02,Freitag,0.6359202578580987,0.7404237868828574,
726152,ZJDEE0002281,"Gehaeusehälfte DRBS NPS 36""",PC71,2025-04-30 12:32:00,2025-04-30 13:03:00,18,2025-04-30,Mittwoch,8.558287085575923,7.7298452839489835,
726152,ZJDEE0002281,"Gehaeusehälfte DRBS NPS 36""",QC10,2025-05-02 20:50:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,2.4545159265573706,2.768889383690582,
728412,ZJDEE0001632,"Gehaeuseflanschrippe DRBS NPS 36""  B 295 S 35 L 1080",PC00,2025-07-01 21:44:00,2025-07-01 21:45:00,27,2025-07-01,Dienstag,9.304727367698892,9.811062726230993,
728416,B18585DE-02,"Doppelplatten - Rohrbrueckenschieber NPS 30"" FTF 950",QC20,2025-07-14 17:24:00,2025-07-14 20:00:00,29,2025-07-14,Montag,4.669621102386759,4.450068351876423,
728416,B18585DE-02,"Doppelplatten - Rohrbrueckenschieber NPS 30"" FTF 950",PDS10,2025-07-16 06:32:00,2025-07-17 17:32:00,29,2025-07-16,Mittwoch,6.163084732048638,6.0638603977916565,
728416,B18585DE-02,"Doppelplatten - Rohrbrueckenschieber NPS 30"" FTF 950",QC00,2025-07-23 20:18:00,2025-07-23 20:21:00,30,2025-07-23,Mittwoch,0.780396904287382,0.8971193975418081,
728417,ZJDE086523,Hinweisschild B 105 S 1 L 148 Stroemungsr. beids. (DE/EN),SM00,2025-06-13 21:33:00,2025-06-13 21:45:00,24,2025-06-13,Freitag,5.814730776438976,5.994228452215446,
728418,ZJDE202241,"Schieberplatte DRBS NPS 30"" DA 757 S 40",PW21,2025-06-03 23:21:00,2025-06-04 00:45:00,23,2025-06-03,Dienstag,1.6319237207303792,1.6594712867045427,
728418,ZJDE202241,"Schieberplatte DRBS NPS 30"" DA 757 S 40",PW72,2025-06-04 14:15:00,2025-06-04 17:51:00,23,2025-06-04,Mittwoch,4.596311076904059,5.26610238467889,
728420,ZJDE202241,"Schieberplatte DRBS NPS 30"" DA 757 S 40",PW21,2025-06-03 23:21:00,2025-06-04 00:45:00,23,2025-06-03,Dienstag,1.7609616166507194,1.6549013455268242,
728420,ZJDE202241,"Schieberplatte DRBS NPS 30"" DA 757 S 40",PW71,2025-06-04 14:15:00,2025-06-04 17:51:00,23,2025-06-04,Mittwoch,7.303081320249043,8.548909695088074,
728423,ZJDE202594,"Leitplatte DRBS NPS 30"" B 1020 L 2290 MOD 230287/04",95110,2025-06-10 14:00:00,2025-06-10 14:00:00,24,2025-06-10,Dienstag,9.86351959623931,11.516168131465507,
728423,ZJDE202594,"Leitplatte DRBS NPS 30"" B 1020 L 2290 MOD 230287/04",PC81,2025-06-12 16:00:00,2025-06-12 17:36:00,24,2025-06-12,Donnerstag,8.858146275878303,8.124125900114723,
728423,ZJDE202594,"Leitplatte DRBS NPS 30"" B 1020 L 2290 MOD 230287/04",QC20,2025-06-13 21:27:00,2025-06-13 21:45:00,24,2025-06-13,Freitag,4.313540871697741,4.574927147403478,
728424,ZJDE202594,"Leitplatte DRBS NPS 30"" B 1020 L 2290 MOD 230287/04",PDS10,2025-06-13 07:06:00,2025-06-13 08:12:00,24,2025-06-13,Freitag,2.713752023375185,3.0043724887322845,
728426,ZJDE202808,"Plattenkorb DRBS NPS 30"" B 941 H 306.4 L 1755",PDD10,2025-06-06 12:59:00,2025-06-06 13:00:00,23,2025-06-06,Freitag,5.175331789235181,6.109143321392308,
728427,ZJDE202808,"Plattenkorb DRBS NPS 30"" B 941 H 306.4 L 1755",PM52,2025-06-12 12:57:00,2025-06-12 16:33:00,24,2025-06-12,Donnerstag,1.6100456730816755,1.6496012701135032,
728428,ZJDE202808,"Plattenkorb DRBS NPS 30"" B 941 H 306.4 L 1755",PDD10,2025-06-06 12:59:00,2025-06-06 13:00:00,23,2025-06-06,Freitag,1.6563193480212914,1.9370356489439848,
728429,ZJDE202808,"Plattenkorb DRBS NPS 30"" B 941 H 306.4 L 1755",PC00,2025-06-03 08:26:00,2025-06-03 08:27:00,23,2025-06-03,Dienstag,0.9131542112636247,0.8781398171189401,
726514,ZJDE293242,"Aufnahmeblech DRBS DN 36"" B 256 S 25 L 375",PC21,2025-07-28 08:13:00,2025-07-28 08:30:00,31,2025-07-28,Montag,2.4931710739186395,2.9416008688672597,
726514,ZJDE293242,"Aufnahmeblech DRBS DN 36"" B 256 S 25 L 375",PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,5.708510044054609,6.800947683812343,
726515,ZJDE293242,"Aufnahmeblech DRBS DN 36"" B 256 S 25 L 375",PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,2.237707210495641,2.3762213603524494,
726521,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,5.565792783647178,5.328327425135382,
726523,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC21,2025-07-28 08:16:00,2025-07-28 08:30:00,31,2025-07-28,Montag,4.010832915324289,4.345396573675921,
726523,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,7.643690987024399,8.576674877921365,
726524,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC21,2025-07-28 08:16:00,2025-07-28 08:30:00,31,2025-07-28,Montag,8.267132300571035,9.182546349209739,
726524,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,1.9720206697472213,2.109698672120077,
726525,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC21,2025-07-28 08:16:00,2025-07-28 08:30:00,31,2025-07-28,Montag,8.585512127071349,8.303100462294115,
728553,ZJDEE0001562,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 405 S 35 L 440",PC21,2025-04-04 08:18:00,2025-04-04 08:30:00,14,2025-04-04,Freitag,0.16395243703646498,0.2191457143038863,0.2
728560,ZJDEE0001564,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 277 S 35 L 930",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.011313240645969199,0.013363213926005804,0.016666666666666666
728561,ZJDEE0001564,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 277 S 35 L 930",PC21,2025-04-04 07:58:00,2025-04-04 08:30:00,14,2025-04-04,Freitag,0.42974001062244027,0.5483967956350522,0.5333333333333333
728561,ZJDEE0001564,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 277 S 35 L 930",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.013133643515479586,0.015030322645442283,0.016666666666666666
728566,ZJDEE0001564,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 277 S 35 L 930",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.015414483754026138,0.018302035425034828,0.016666666666666666
730906,ZJDEE0002365,"Gehäuseflanschrippe DRBS NPS 54"" B 545  S 35  L 635",PC00,2025-02-18 21:44:00,2025-02-18 21:45:00,8,2025-02-18,Dienstag,0.014542183002293799,0.013466220724587438,0.016666666666666666
730909,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",91191,2025-02-07 13:00:00,2025-02-16 14:00:00,6,2025-02-07,Freitag,14.0,14.0,217.0
726529,ZJDEE0001680,Blechzuschnitt B 180 S 20 L 798,PC00,2025-07-28 21:45:00,2025-07-28 21:45:00,31,2025-07-28,Montag,8.60958737809101,8.477742780285316,
726533,ZJDEE0001680,Blechzuschnitt B 180 S 20 L 798,PC21,2025-07-28 08:07:00,2025-07-28 08:30:00,31,2025-07-28,Montag,2.1434892220383013,2.0872834353168974,
728577,ZJDEE0001565,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 176 S 35 L 235",PC21,2025-04-02 10:43:00,2025-04-02 10:55:00,14,2025-04-02,Mittwoch,0.22576488948674217,0.21920890778704952,0.2
728577,ZJDEE0001565,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 176 S 35 L 235",PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.012771370043045282,0.015434908028717857,0.016666666666666666
728578,ZJDEE0001565,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 176 S 35 L 235",PC21,2025-04-02 10:43:00,2025-04-02 10:55:00,14,2025-04-02,Mittwoch,0.17278037074003172,0.19927653865890194,0.2
730912,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",PC60,2025-02-18 13:30:00,2025-02-18 13:45:00,8,2025-02-18,Dienstag,0.22988604583148814,0.2590832456222142,0.25
730916,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",91191,2025-02-07 13:00:00,2025-02-16 14:00:00,6,2025-02-07,Freitag,14.0,14.0,217.0
730918,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",91191,2025-02-07 13:00:00,2025-02-16 14:00:00,6,2025-02-07,Freitag,14.0,14.0,217.0
730921,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",91121,2025-02-05 14:00:00,2025-02-05 14:00:00,6,2025-02-05,Mittwoch,0.0,0.0,0.0
730922,ZJDEE0002361,"Gehäuseflanschrippe DRBS NPS 54"" B 610  S 45  L 1380",PC60,2025-02-18 13:30:00,2025-02-18 13:45:00,8,2025-02-18,Dienstag,0.2595799259573972,0.2626097296506849,0.25
730924,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",PC91,2025-02-18 12:40:00,2025-02-19 07:00:00,8,2025-02-18,Dienstag,14.0,14.0,18.333333333333332
730925,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",PM38,2025-02-12 15:23:00,2025-02-12 19:02:00,7,2025-02-12,Mittwoch,2.3198970558847396,3.8483335243975323,3.65
730925,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",QC10,2025-02-13 16:02:00,2025-02-13 16:38:00,7,2025-02-13,Donnerstag,0.4036651069066729,0.5718427014545361,0.6
730925,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",PW33,2025-02-17 03:24:00,2025-02-17 07:26:00,8,2025-02-17,Montag,4.323037327969045,4.129061276659202,4.033333333333333
726543,ZJDEE0001679,Blechzuschnitt B 256 S 20 L 1000,PC00,2025-07-28 21:44:00,2025-07-28 21:45:00,31,2025-07-28,Montag,0.774766913801428,0.7094600621338515,
726547,ZJDEE0001656,BLECHZUSCHNITT B 660 S 50 L 1425,PC21,2025-07-14 07:37:00,2025-07-14 08:30:00,29,2025-07-14,Montag,3.0013094705410706,3.5636032449815236,
726551,ZJDEE0001631,"Bodenblech DRBS NPS 36""  B 505 S 35 L 1270",PM08,2025-05-20 11:18:00,2025-05-20 11:24:00,21,2025-05-20,Dienstag,5.106339213239917,6.0309347044624255,
726552,ZJDEE0001631,"Bodenblech DRBS NPS 36""  B 505 S 35 L 1270",PC21,2025-05-19 12:58:00,2025-05-19 14:03:00,21,2025-05-19,Montag,5.645965143092676,6.537547872610684,
726553,ZJDEE0001631,"Bodenblech DRBS NPS 36""  B 505 S 35 L 1270",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.010801791008786749,0.013689491402405905,0.016666666666666666
728590,ZJDEE0001565,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 176 S 35 L 235",PC21,2025-04-02 10:43:00,2025-04-02 10:55:00,14,2025-04-02,Mittwoch,0.1875103102425437,0.16195708635667452,0.2
730926,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",PC00,2025-02-07 12:20:00,2025-02-07 12:21:00,6,2025-02-07,Freitag,0.01958458638451375,0.01461983904138705,0.016666666666666666
730926,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",QC00,2025-02-11 08:18:00,2025-02-11 08:19:00,7,2025-02-11,Dienstag,0.014960698544529213,0.017647830756246506,0.016666666666666666
730926,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",PM38,2025-02-12 15:23:00,2025-02-12 19:02:00,7,2025-02-12,Mittwoch,3.31927445582585,3.0803313601612525,3.65
730931,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",QC00,2025-02-14 14:08:00,2025-02-14 14:09:00,7,2025-02-14,Freitag,0.012962672819355375,0.014237960616664061,0.016666666666666666
730926,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",QC10,2025-02-19 20:15:00,2025-02-19 21:45:00,8,2025-02-19,Mittwoch,1.4541247696829434,1.2198383968947977,1.5
730932,ZJDEE0002388,"Gehäusehälfte DRBS NPS 54""",QC00,2025-02-11 08:18:00,2025-02-11 08:19:00,7,2025-02-11,Dienstag,0.011591596525747927,0.015786919688149624,0.016666666666666666
730936,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",91121,2025-02-04 14:00:00,2025-02-04 14:00:00,6,2025-02-04,Dienstag,0.0,0.0,0.0
730936,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",92510,2025-02-08 13:00:00,2025-02-17 14:00:00,6,2025-02-08,Samstag,14.0,14.0,217.0
730941,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",92510,2025-02-08 13:00:00,2025-02-17 14:00:00,6,2025-02-08,Samstag,14.0,14.0,217.0
730942,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",PC60,2025-02-19 13:36:00,2025-02-19 13:45:00,8,2025-02-19,Mittwoch,0.15508598580787455,0.15992992508893714,0.15
730943,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",PDD10,2025-02-07 12:56:00,2025-02-07 13:00:00,6,2025-02-07,Freitag,0.0558147043210106,0.0659623125154321,0.06666666666666667
730944,ZJDEE0002340,"Gehäusewandung DRBS NPS 54"" B 522  S 35  L 5010",PC60,2025-02-19 13:36:00,2025-02-19 13:45:00,8,2025-02-19,Mittwoch,0.17562319857647432,0.1487790773563306,0.15
729870,ZJDE293231,"Aufnahmeblech DRBS DN 30"" B 256 S 25 L 305",PC00,2025-07-29 21:44:00,2025-07-29 21:45:00,31,2025-07-29,Dienstag,2.8737345257617077,2.64363068094825,
729871,ZJDE293231,"Aufnahmeblech DRBS DN 30"" B 256 S 25 L 305",PC21,2025-07-29 08:13:00,2025-07-29 08:30:00,31,2025-07-29,Dienstag,6.668947732925219,7.7376054129271585,
729874,ZJDE293231,"Aufnahmeblech DRBS DN 30"" B 256 S 25 L 305",PC00,2025-07-29 21:44:00,2025-07-29 21:45:00,31,2025-07-29,Dienstag,3.1480449242394943,3.499402678887647,
729884,ZJDEE0001950,BLECHZUSCHNITT B 256 S 20 L 860,PC00,2025-07-29 21:44:00,2025-07-29 21:45:00,31,2025-07-29,Dienstag,1.6871023345999197,1.7290934902228086,
726556,ZJDE293258,"Brillenblech DRBS NPS 36"" B 1074 S 30 L 2065",PC21,2025-07-28 06:58:00,2025-07-28 08:30:00,31,2025-07-28,Montag,5.279840267986076,5.135147624366778,
726566,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PW72,2025-03-25 12:53:00,2025-03-25 17:04:00,13,2025-03-25,Dienstag,2.6851321446538376,4.571729275102404,4.183333333333334
726566,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PM53,2025-03-27 06:48:00,2025-03-27 08:24:00,13,2025-03-27,Donnerstag,1.5451438929149732,1.2821785409516437,1.6
726568,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PM34,2025-03-26 06:34:00,2025-03-26 09:33:00,13,2025-03-26,Mittwoch,3.555136789042428,2.867378406822044,2.9833333333333334
728599,ZJDEE0001566,"GEHAEUSEFLANSCHRIPPE DRBS NPS 30"" B 310 S 35 L 460",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.011804327165860225,0.018115709494591847,0.016666666666666666
728602,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.01278911317360673,0.01597527183889438,0.016666666666666666
728605,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-04-02 11:03:00,2025-04-02 11:20:00,14,2025-04-02,Mittwoch,0.24805771409279997,0.2526963251537099,0.2833333333333333
728607,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.017698999013672896,0.01547662597940903,0.016666666666666666
728608,ZJDEE0001609,"Flansch NPS 12"" Cl. 150 XS",PC61,2025-03-28 07:00:00,2025-03-28 08:18:00,13,2025-03-28,Freitag,0.9817661180799717,1.1550737080606317,1.3
728609,ZJDEE0001613,"Flansch NPS 1 1/2"" Cl.300 W.N. Sch160 R.F.",QC20,2025-05-14 21:33:00,2025-05-14 21:45:00,20,2025-05-14,Mittwoch,0.8232243330437123,0.8416563680307172,
728610,ZJDEE0001613,"Flansch NPS 1 1/2"" Cl.300 W.N. Sch160 R.F.",PM53,2025-03-27 07:06:00,2025-03-27 09:24:00,13,2025-03-27,Donnerstag,1.408554606041919,2.083114853873484,2.3
728613,ZJDEE0001829,Blechzuschnitt B 190 S 80 L 220,PC21,2025-05-28 08:01:00,2025-05-28 08:30:00,22,2025-05-28,Mittwoch,5.168875454492367,5.253118612573203,
730946,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",QC00,2025-05-08 17:14:00,2025-05-08 17:15:00,19,2025-05-08,Donnerstag,6.9772431724130435,7.0863225254861355,
730946,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",QC10,2025-05-22 20:55:00,2025-05-22 21:31:00,21,2025-05-22,Donnerstag,9.072593796211075,8.63283800805899,
730949,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PC22,2025-05-05 07:51:00,2025-05-05 09:01:00,19,2025-05-05,Montag,8.521148189463444,8.863277430684894,
730949,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PM52,2025-05-27 04:54:00,2025-05-27 08:15:00,22,2025-05-27,Dienstag,8.220384607975706,8.575814416853813,
730947,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PM42,2025-05-02 09:24:00,2025-05-02 10:51:00,18,2025-05-02,Freitag,8.039485784847251,8.605269752770152,
730947,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PW21,2025-05-09 06:45:00,2025-05-09 07:45:00,19,2025-05-09,Freitag,9.221040155815393,10.306848049972508,
730947,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PC71,2025-05-13 17:07:00,2025-05-13 18:37:00,20,2025-05-13,Dienstag,9.345211884224783,10.950328016139892,
730947,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PDD10,2025-05-16 21:36:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,0.5116808396687423,0.5507659563094347,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PC00,2025-04-30 14:38:00,2025-04-30 14:39:00,18,2025-04-30,Mittwoch,8.388450453698958,8.46112268968396,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",QC00,2025-05-08 17:14:00,2025-05-08 17:15:00,19,2025-05-08,Donnerstag,4.786455313171397,4.658547754300764,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PW21,2025-05-09 06:45:00,2025-05-09 07:45:00,19,2025-05-09,Freitag,3.607161555795493,3.4313518111722847,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",QC00,2025-05-14 15:37:00,2025-05-14 15:38:00,20,2025-05-14,Mittwoch,5.6233271040522235,5.6417379131709815,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PDD10,2025-05-16 21:36:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,3.6932286456984817,3.719618432724085,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",PDS10,2025-05-21 07:42:00,2025-05-21 08:27:00,21,2025-05-21,Mittwoch,7.74166468277789,8.239317366171127,
730948,ZJDEE0001735,"Haube DRBS NPS 54"" B 840 S 60 L 2050",QC10,2025-05-22 20:55:00,2025-05-22 21:31:00,21,2025-05-22,Donnerstag,1.7912083105109495,1.7333513685853217,
729885,ZJDEE0001950,BLECHZUSCHNITT B 256 S 20 L 860,PC00,2025-07-29 21:44:00,2025-07-29 21:45:00,31,2025-07-29,Dienstag,8.013500775315665,8.701178580337533,
729886,ZJDEE0001950,BLECHZUSCHNITT B 256 S 20 L 860,PC00,2025-07-29 21:44:00,2025-07-29 21:45:00,31,2025-07-29,Dienstag,9.566466715330646,9.637635301401744,
729889,ZJDEE0001532,BLECHZUSCHNITT B 615 S 50 L 1235,PC00,2025-05-30 21:44:00,2025-05-30 21:45:00,22,2025-05-30,Freitag,9.188246655866363,10.462227010323609,
729890,ZJDEE0001532,BLECHZUSCHNITT B 615 S 50 L 1235,PC00,2025-05-30 21:44:00,2025-05-30 21:45:00,22,2025-05-30,Freitag,4.739023690530958,5.151373516941772,
729893,ZJDEE0001563,"BODENBLECH DRBS NPS 30""  B 480 S 35 L 1100",PM08,2025-05-26 09:39:00,2025-05-26 10:39:00,22,2025-05-26,Montag,8.645118329763843,9.131569119842844,
729893,ZJDEE0001563,"BODENBLECH DRBS NPS 30""  B 480 S 35 L 1100",PC60,2025-05-28 13:42:00,2025-05-28 13:45:00,22,2025-05-28,Mittwoch,5.075831683727946,5.032498994794233,
729895,ZJDEE0001563,"BODENBLECH DRBS NPS 30""  B 480 S 35 L 1100",PM08,2025-05-26 09:39:00,2025-05-26 10:39:00,22,2025-05-26,Montag,9.032718964184015,10.45411460494754,
726571,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PM35,2025-05-09 11:10:00,2025-05-09 21:45:00,19,2025-05-09,Freitag,6.8928613959622975,6.6337880974020536,
726572,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",SM00,2025-05-08 21:33:00,2025-05-08 21:45:00,19,2025-05-08,Donnerstag,6.701695920851004,6.85267122845413,
726572,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PW72,2025-03-25 12:53:00,2025-03-25 17:04:00,13,2025-03-25,Dienstag,3.471830484149194,3.886954651731005,4.183333333333334
726573,ZJDEE0001609,"Flansch NPS 12"" Cl. 150 XS",QC20,2025-04-04 21:33:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.20941254546021165,0.21719652374447074,0.2
726574,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",QC20,2025-04-04 21:21:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.27876648981308527,0.35104849032114543,0.4
726575,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",PM11,2025-05-26 13:25:00,2025-05-27 09:22:00,22,2025-05-26,Montag,5.391358473845117,6.012382898370848,
726576,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PM37,2025-05-13 06:31:00,2025-05-13 08:30:00,20,2025-05-13,Dienstag,5.874527962189259,6.964396989786986,
726577,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PM37,2025-05-13 06:31:00,2025-05-13 08:30:00,20,2025-05-13,Dienstag,7.880596034442254,8.74130824278408,
726579,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC91,2025-05-12 12:36:00,2025-05-12 13:45:00,20,2025-05-12,Montag,7.240444914810693,7.715435434413452,
726580,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC91,2025-05-12 12:36:00,2025-05-12 13:45:00,20,2025-05-12,Montag,6.245470699471965,7.212347771256243,
726581,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC21,2025-03-26 06:46:00,2025-03-26 08:30:00,13,2025-03-26,Mittwoch,2.0753592279802087,1.4158000995173181,1.7333333333333334
726583,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC21,2025-05-09 05:22:00,2025-05-09 07:21:00,19,2025-05-09,Freitag,6.400332427806305,6.423865103805432,
726583,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC91,2025-05-12 12:36:00,2025-05-12 13:45:00,20,2025-05-12,Montag,2.1384333769099197,2.5292249696493108,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PW34,2025-05-28 19:11:00,2025-05-29 08:26:00,22,2025-05-28,Mittwoch,1.4756277163702756,1.4657841946704562,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PW21,2025-06-02 12:47:00,2025-06-03 20:17:00,23,2025-06-02,Montag,5.86420436739979,6.823083431548244,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",QC00,2025-06-04 17:17:00,2025-06-04 17:18:00,23,2025-06-04,Mittwoch,5.4585348768281845,5.634944900282178,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PDD10,2025-06-06 21:41:00,2025-06-06 21:45:00,23,2025-06-06,Freitag,2.1248237754474184,2.4764991040565856,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PC81,2025-06-11 20:30:00,2025-06-12 11:45:00,24,2025-06-11,Mittwoch,9.283014394496819,10.374451935944922,
726584,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",QC10,2025-06-13 08:45:00,2025-06-13 13:00:00,24,2025-06-13,Freitag,2.9527787934436027,2.98303955764994,
726585,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PW21,2025-05-09 03:34:00,2025-05-09 12:40:00,19,2025-05-09,Freitag,2.296631389577687,2.3465591109511634,
726585,ZJDEE0001657,"Gehaeuse DRBS NPS 36""  FtF 1100",PW34,2025-05-26 01:53:00,2025-05-26 17:44:00,22,2025-05-26,Montag,4.629883482620353,4.337379543670589,
